state,action,reward,state_0,state_1,mu,trials,correct,contrast_diff,subjective_obs,condition,contrast,value_a1,congruence,choice_cond
1,1,0,0.0016053871264781,0.998394612873522,0.490306179526487,22,1,0.0473684210526316,0.0931932221681461,NaN,1,0.483572181985841,1,1
1,0,1,5.25794249738547e-06,0.999994742057503,0.466554315102334,23,0,0.0894736842105263,0.151271619773961,NaN,1,0.509693718534411,1,1
1,0,1,0.000540372957247884,0.999459627042752,0.444988893674914,24,0,0.0789473684210526,0.104918990956901,NaN,1,0.533409538610356,1,1
0,1,1,0.983053239986441,0.0169467600135586,0.42587739911417,25,0,-0.0894736842105263,-0.0652138036740174,NaN,1,0.446853413708857,1,1
0,1,1,0.720030118219587,0.279969881780413,0.426656627260138,1,0,-0.0157894736842105,-0.0175599293837729,NaN,1,0.5,0,1
1,0,0,0.0274103725172435,0.972589627482757,0.597737320106211,2,0,0.1,0.0587516563775549,NaN,1,0.569322634402921,0,1
0,1,1,0.379326410211754,0.620673589788246,0.626800078188583,3,0,-0.068421052631579,0.00924805388909164,NaN,1,0.476411373453001,0,1
0,0,0,0.701386990678064,0.298613009321936,0.57295863951732,4,1,-0.0263157894736842,-0.0159138512580723,NaN,1,0.551071772328284,0,1
1,1,1,0.0568648322327415,0.943135167767258,0.671281343115431,5,1,0.0157894736842105,0.0480838015659689,NaN,1,0.435338922074843,0,1
0,0,1,0.997360119938455,0.00263988006154529,0.742687176032355,6,1,-0.0473684210526316,-0.0876452569740813,NaN,1,0.670377018710221,0,1
0,0,0,0.997379919993465,0.00262008000653477,0.608720076996088,7,1,-0.0263157894736842,-0.0877303171033216,NaN,1,0.741415456396825,0,1
0,0,1,0.5121970699009,0.4878029300991,0.610447404499375,8,1,-0.0368421052631579,-0.000920121090070947,NaN,1,0.502652132757505,0,1
1,1,1,0.0186250426094551,0.981374957390545,0.666815933412555,9,1,0.0578947368421053,0.0639733835063195,NaN,1,0.393666770730434,0,1
1,1,1,0.0740151977560572,0.925984802243943,0.705773004255196,10,1,0.0473684210526316,0.0438880406293579,NaN,1,0.357877895188228,0,1
1,1,0,0.042302517475172,0.957697482524828,0.632251525010784,11,1,0.0473684210526316,0.0525567700260115,NaN,1,0.311636427961652,0,1
0,1,0,0.192393888944082,0.807606111055918,0.594369257385362,12,0,-0.0157894736842105,0.0262193095404283,NaN,1,0.418637245420436,0,1
1,1,0,0.000231557453504363,0.999768442546496,0.530064897451626,13,1,0.0789473684210526,0.113742336008955,NaN,1,0.405674446424497,0,1
0,0,1,0.792548191596216,0.207451808403784,0.556904214034787,14,1,-0.0263157894736842,-0.0245876151747821,NaN,1,0.517590862759998,0,1
1,1,1,0.00459163044825222,0.995408369551748,0.597574259813607,15,1,0.0263157894736842,0.0812873239205458,NaN,1,0.443618352208805,0,1
0,0,1,0.903469032887311,0.0965309671126894,0.626154236758393,16,1,-0.0578947368421053,-0.0394177720135233,NaN,1,0.578736384483382,0,1
1,1,1,0.00178482285507164,0.998215177144928,0.656292657469155,17,1,0.1,0.0920229217615409,NaN,1,0.374296089171668,0,1
0,0,1,0.999894489121574,0.000105510878426493,0.682197553488664,18,1,-0.0894736842105263,-0.121749469427833,NaN,1,0.656259676317993,0,1
0,0,1,0.999159754363669,0.000840245636330838,0.704640074866999,19,1,-0.0894736842105263,-0.100225717485512,NaN,1,0.681891372090126,0,1
0,0,1,0.988075842897037,0.0119241571029634,0.723990893484632,20,1,-0.068421052631579,-0.0697245232114612,NaN,1,0.699759754062446,0,1
1,1,0,0.123744016675496,0.876255983324504,0.695333278386277,21,1,0.068421052631579,0.0349692650705463,NaN,1,0.331444172232411,0,1
0,0,1,0.744801675873568,0.255198324126432,0.706145559431841,22,1,-0.0263157894736842,-0.0198342330021412,NaN,1,0.595635827805678,0,1
0,0,1,0.994048127542025,0.0059518724579752,0.723873774182069,23,1,-0.068421052631579,-0.0782275893607231,NaN,1,0.703691655276809,0,1
0,0,1,0.933748259902442,0.0662517400975576,0.738369116642965,24,1,-0.0263157894736842,-0.0456784873238436,NaN,1,0.694209719978529,0,1
1,1,0,0.000697385065438345,0.999302614934562,0.69726171586966,25,1,0.0894736842105263,0.102216154991791,NaN,1,0.261963353481052,0,1
1,0,1,0.456087864430056,0.543912135569944,0.485362621476685,1,0,0.0157894736842105,0.00331895320860764,NaN,0,0.5,1,1
1,0,0,0.0321016358831222,0.967898364116878,0.64530952965278,2,0,0.0473684210526316,0.0565409931029765,NaN,0,0.513697610932037,1,1
1,1,1,0.251147794066754,0.748852205933246,0.697783253523013,3,1,0.0368421052631579,0.0202169565747962,NaN,0,0.427678806005567,1,1
1,1,1,0.00975001312845898,0.990249986871541,0.76984340439438,4,1,0.0894736842105263,0.0722395194603363,NaN,0,0.306073525113864,1,1
0,0,0,0.97462948525075,0.0253705147492496,0.637922123590108,5,1,-0.0894736842105263,-0.0598168367805391,NaN,0,0.756151272252029,1,1
